0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
-474.72333,63.800854,9.36575,31.572945,3.501251,2.383188,-0.98261416,1.2550267,-9.116971,0.031025898,-13.165483,-2.2705703,-4.1296787,-14.1658745,-4.579518,-7.1267085,-6.6181817,-12.242996,-7.8108735,-6.1178646,-3.5883799,-3.2080445,-1.5834024,-3.2332761,-2.4123094,-4.398598,-4.6235723,-3.546717,-6.2867084,-1.7302066,137.05428,39.69301,64.74657,26.712978,35.633644,25.823143,18.004353,16.961182,18.121706,11.858963,16.937323,11.154152,14.63334,18.256033,11.060628,11.564365,11.279056,11.055434,16.403204,14.303554,12.425911,11.075648,13.38668,14.82308,10.937553,11.45183,13.295453,11.926044,10.6704645,8.509044,2065.9262732090842,2904.9202960573825,3538.1900512978536,0.037004015008700694,0.034078956,0.41580275
-478.61588,63.928997,16.032114,30.255688,4.26508,0.3755755,-1.8936688,-0.7532571,-7.526069,-0.80905,-10.411084,-2.9458761,-1.5519198,-12.860892,-3.7874498,-5.9084363,-5.111431,-10.749411,-10.1846485,-5.159296,-6.056382,-2.82295,-0.616919,-1.860132,-0.591636,-3.7133574,-6.7227106,-5.107026,-5.7500386,-1.2055355,111.50817,34.638172,57.570724,27.929054,32.638874,27.153568,20.535866,16.67703,17.178102,18.231478,15.3430805,11.137912,14.283459,17.742155,9.4243145,9.840699,8.859515,10.136933,14.5867605,11.401939,9.077445,10.160068,13.566948,8.288223,8.824686,8.909112,11.133603,8.317123,10.122101,7.609012,2213.686925320914,2845.2290591829633,3954.4153766676336,0.05284539950696056,0.02313163,0.4171428
-420.5253,98.92365,4.167623,19.295366,-9.987973,-3.1407292,-20.192255,-13.733212,-4.744042,0.9133941,-13.566308,4.8804708,-8.8984995,-13.560115,-5.0056057,-9.255107,-3.5557632,-12.184317,-3.7686193,-4.855914,-1.1820176,-5.4091644,-5.5743027,-5.2371287,-2.1292136,-4.683685,-6.6902018,-3.3818614,-6.661536,-1.6384374,93.168144,37.885494,52.419853,35.042355,38.297146,28.692024,30.912134,31.473915,25.824047,23.326748,22.53229,26.023266,25.238646,27.335093,18.493862,16.46357,17.17541,15.643054,17.924685,21.297722,14.413089,15.048816,12.686207,15.823821,12.084726,13.24509,14.418909,14.348055,15.712461,12.681124,2456.598460445577,2558.11656080946,4743.74966012906,0.07033289225638051,0.036587626,0.2809901
-487.99246,70.539764,15.494497,36.132137,5.2353497,0.78297484,-2.5720036,-3.4350777,-11.113214,-1.6237377,-11.363125,-1.327105,1.5556383,-14.213892,-0.995434,-6.4987707,-6.1105547,-11.528331,-13.102095,-2.9481697,-6.0076075,-1.7747961,-0.05942169,-3.8295712,-1.4489625,-4.6259274,-7.6458044,-5.740865,-5.8305473,-1.9139965,117.97884,32.436592,66.651085,30.468967,37.505825,29.517591,24.43961,16.91244,21.298601,20.489553,18.640484,13.667702,13.7725115,24.457699,10.512592,11.073936,8.993934,12.259435,14.481397,13.461182,10.862313,10.81193,14.4218445,9.279477,8.411399,8.685293,11.899525,8.5230875,9.083306,7.6704273,2301.687061318863,2826.899388684354,4323.977101761891,0.05828333454176334,0.022407103,0.41607127
-478.76584,75.208855,10.373376,33.442223,-1.2472414,-4.5164456,-3.3904865,-3.7380452,-11.393391,0.00428379,-12.388601,-2.4340935,2.5895953,-14.407204,-1.0907438,-4.7322764,-4.5166974,-11.682507,-14.030269,-3.336569,-4.6983514,-0.20482874,0.59195477,-3.049072,-0.11660221,-4.838117,-8.951154,-6.258557,-5.128575,-1.7081472,118.64787,36.35309,66.48375,32.592377,35.897736,30.16335,27.73348,16.829775,22.520815,20.645405,19.622824,16.098312,13.817714,25.297966,12.1441765,13.239351,10.1913595,12.546284,15.022906,15.16022,11.601489,11.335867,14.512034,9.6967,8.723357,8.992339,12.451779,8.513082,10.552542,8.507576,2465.8923304420587,3024.854601103353,4727.76213112674,0.05826180938225058,0.023764985,0.38352865
-471.3398,79.67601,2.1630332,28.324215,-4.476015,-9.931312,-3.6846378,-2.2021446,-12.286207,2.2348993,-12.930918,-4.470989,3.4292674,-16.036201,-2.8353367,-6.144392,-4.044259,-9.706503,-12.98963,-2.5973425,-5.170646,0.051551625,0.8430258,-3.501207,-0.36373484,-4.860611,-9.064256,-6.019232,-4.5942144,-2.2667906,122.60789,38.50551,59.54047,29.587517,32.446705,33.475727,29.608513,18.095367,23.66688,20.186563,20.486034,19.720167,13.465339,26.212442,14.551185,14.787445,11.427738,16.036179,16.969019,15.782707,12.813928,11.787247,14.678493,10.606592,10.060592,8.7553835,12.560449,8.758294,10.496453,8.733924,2524.5581944522332,3055.5628423419666,4863.656127646462,0.06403168503480279,0.024384147,0.36669803
-427.6699,36.95482,-31.802172,4.055464,-22.735119,-16.271317,-20.87396,-13.203599,-10.042741,-5.962824,-12.60656,-12.426221,0.033191513,8.753513,13.263136,12.366066,9.65308,3.9097505,-7.2611136,-8.493814,-3.5550869,-7.1074257,-3.9671798,-7.4788113,-11.274606,-0.19123645,9.422431,4.7056274,0.954521,-0.71603405,70.553474,35.42712,45.08384,26.419674,22.293978,19.180964,23.448044,19.05345,17.2625,16.772333,17.09224,22.3041,20.59531,24.66632,24.704327,22.179602,17.303589,31.27279,25.122929,24.134018,17.678967,16.026346,15.30945,16.671654,17.073393,17.516645,22.207146,16.578411,15.956885,9.062082,2744.547150335845,2636.644569515056,5028.277715342228,0.0748905615574246,0.042365894,0.18288323
-426.3093,35.827133,-33.01357,7.3117557,-17.140394,-21.004065,-26.496284,-13.494682,-12.283704,-8.529497,-10.66778,-6.727169,4.946505,10.874288,13.38271,11.620457,6.159471,1.5141664,-7.681976,-6.099124,-2.0819645,-8.350813,-4.271613,-9.717536,-10.436494,1.9277653,10.886526,6.3348794,0.3905236,-1.4167391,67.03175,37.582947,44.74728,28.046251,23.073542,25.329641,23.217133,18.116333,17.144619,18.89564,18.206442,19.453619,19.236588,25.70784,23.498438,19.2657,16.83709,30.811275,24.031813,20.7569,16.317167,16.415243,13.480291,14.336139,13.431619,17.280556,22.296028,16.313572,14.850076,8.903008,2803.0343959883703,2668.4192099969223,4977.3174666473315,0.07365343133700696,0.03969138,0.19077756
-419.07394,25.867401,-58.324703,9.214252,-16.08063,-11.524732,-6.354052,-4.714204,-11.133215,-13.0561,-8.475887,-10.458213,0.06547925,6.371341,15.091787,15.12142,3.2303398,-5.078734,-10.888183,-4.046245,2.1215394,-1.0997139,-6.167459,-13.149897,-7.076399,7.951868,12.517035,0.29923597,-4.970594,0.81301004,53.75361,50.165146,54.405075,32.92763,25.613361,21.344553,20.490639,22.240843,14.227413,14.769787,12.792033,18.098858,23.014591,28.11612,20.488024,21.505285,27.285341,31.805597,24.760592,22.14201,21.11762,18.774357,13.977486,19.437893,20.357132,21.078236,25.36865,21.10875,17.013065,12.2949705,2892.644713872615,2238.2865271251553,4571.883723354118,0.09402189675174014,0.05846642,0.1999517
-421.34344,23.17471,-56.77134,7.971206,-11.15103,-6.7317276,-8.490464,-7.062617,-12.675307,-14.271166,-8.849971,-8.357842,4.4401584,9.002699,14.750188,14.68498,0.8656442,-10.022823,-13.890172,-4.1098,5.3164926,2.3475637,-6.712935,-14.565498,-7.5252166,7.857617,15.859007,4.2642465,-5.5960445,-1.1367066,67.94898,48.005157,60.899403,37.528694,25.26608,20.093431,19.562857,21.696192,13.632633,14.504402,12.079737,16.269365,18.386143,26.888521,21.64225,20.767576,25.988543,25.97953,22.73733,21.100069,16.530685,12.438156,13.590167,18.866709,19.187132,21.15349,22.233044,16.80128,14.795122,9.533774,2852.0204212822578,2390.7960338190774,4471.412095780162,0.09062432025812064,0.05264833,0.22505055
-443.9657,24.324837,-43.11704,3.293303,-10.598283,-6.3488016,-11.006603,-6.83808,-12.129035,-12.535172,-7.410228,-7.213373,2.7882593,7.3530188,10.882808,10.670835,2.357301,-5.4269447,-9.379997,-4.9367256,2.5324004,1.2391831,-4.687733,-9.183698,-5.3402543,4.8270802,11.397161,3.0551138,-2.5516257,-0.17471033,87.237404,44.80496,66.56634,33.154694,24.504791,19.908222,17.833761,20.600302,13.5558195,13.997251,10.247669,16.771114,17.862907,24.002104,23.58405,21.549824,24.667503,24.56412,23.047419,18.91628,15.374791,11.14897,12.796582,16.947977,17.888163,20.310091,22.351194,15.780391,13.467651,8.769923,3366.1993743359276,3074.737274755887,5660.484565327726,0.12182107381090487,0.046761807,0.26927546
-459.2529,22.45015,-33.062786,4.3239026,-9.761213,-7.941642,-11.406129,-8.143549,-10.410079,-10.789069,-6.558895,-5.7429433,1.8734434,7.6392508,8.984104,9.209279,3.4155018,-3.4193013,-7.4644127,-5.320375,0.7115163,0.46192986,-3.0121827,-7.077721,-5.0462704,2.6297808,9.50953,3.1613286,-1.1035155,-0.4279959,92.11429,37.417927,64.472855,27.109604,23.015396,16.781712,16.361383,16.409975,12.068304,14.304129,9.836649,15.499187,17.04047,22.56317,22.906292,20.539282,22.298508,22.829027,22.705763,17.364443,13.027389,10.0068655,11.055426,15.239852,17.250275,19.2834,22.47394,14.384478,11.978889,8.221995,3772.8462156430724,3618.3579160276613,6698.82461300029,0.1327830445185615,0.039867535,0.32116762
-470.45715,28.315985,-35.5254,7.300755,-18.7392,-13.25471,-12.059486,-5.8527203,-15.809587,-11.144521,-11.274759,-4.757556,0.5934314,6.270928,12.456519,13.215599,6.118388,-4.3334465,-10.472916,-9.045245,-0.35252383,-1.7235974,-2.4926112,-7.1011024,-8.53689,-0.2130071,10.875978,4.192442,0.2829359,-1.8531687,116.353676,40.09293,67.38664,25.247942,27.73394,21.04939,18.795168,18.424793,15.993931,17.829586,18.898056,17.672895,17.027308,25.031338,28.407784,21.753834,21.042662,24.558252,22.693626,17.138157,14.17833,10.31694,9.729772,16.731398,14.893333,14.503481,23.75881,12.707774,10.319223,9.520436,3666.8146294205712,3605.4089690251762,6763.873871628481,0.12472243873259861,0.051060837,0.30720642
-453.02136,30.76999,-20.213121,2.0725703,-14.873096,-16.26227,-8.799308,-3.963254,-9.77355,-7.1516776,-10.015523,-5.99948,-2.176671,0.11498995,7.7612634,9.878919,6.8487864,0.9103661,-3.349912,-5.875097,-2.4166887,-3.180298,-2.038915,-1.5194898,-4.961947,-0.65504164,2.9606574,1.4648576,1.1153929,-0.67522806,92.34539,32.625507,56.6038,20.089417,23.794395,22.246378,19.925728,17.803041,12.774997,16.826572,17.54277,15.821483,15.605786,20.80267,25.161514,19.36241,22.073427,21.715124,18.750336,15.286876,14.789868,9.643903,9.457897,10.540896,12.511223,14.290543,17.43834,10.427681,8.146907,8.284724,3109.5863223020015,3501.447625477447,5801.574508773202,0.08247081641531323,0.044601794,0.3146369
-459.25726,25.191813,-24.07809,5.540946,-15.871361,-14.469643,-2.129916,-2.4911194,-10.047188,-8.606932,-14.947946,-4.9065175,3.3870003,6.4727106,14.029698,8.04533,-1.5281326,-7.9610577,-7.9100866,-1.6199232,2.2081633,-3.147402,-6.154755,-6.191963,-2.6045153,6.3402367,7.816778,0.1862924,-1.2294942,-0.3746752,77.99512,31.266582,49.624374,20.614185,25.373657,24.400755,22.35618,18.051157,13.507925,17.585104,18.825731,13.258088,18.427925,23.054335,25.112776,18.127325,19.389582,21.138237,20.429281,18.918821,15.05548,8.8364,13.175682,13.645375,16.298489,17.885393,19.55321,13.505719,10.930273,9.303754,3303.870872590991,3504.6092174594837,6185.325165857019,0.08091987202726218,0.04785605,0.3038121
-441.58762,27.841698,-32.547832,7.0806136,-17.156324,-19.527744,-4.4914184,-5.259552,-12.819748,-7.6951137,-15.116875,-4.8453927,5.6623983,7.5663643,15.816101,11.050297,-0.29222292,-8.262479,-8.118078,-3.383416,1.4534353,-2.9731631,-7.4690332,-7.6258826,-2.8615572,8.321813,9.423394,0.5091676,-1.6787199,0.25935438,66.697754,36.92807,48.997482,28.3298,26.57914,24.988283,27.247377,23.310904,14.632094,18.876621,18.961864,14.908773,19.039968,22.383667,24.713884,19.264608,20.119232,21.65085,21.045977,24.511875,17.282131,10.325466,13.417681,14.342603,15.767493,18.173153,19.960083,15.274737,11.678206,10.558983,2674.837986144387,2862.265779620649,4878.5445140298725,0.06025005437935035,0.055000085,0.23835005
-428.65298,31.14097,-40.76585,6.4315896,-19.618765,-24.622353,-5.97759,-4.856903,-15.0809,-9.167677,-17.448269,-6.168843,6.625166,10.62139,18.750961,14.498822,1.9597155,-9.113306,-9.808552,-6.1172833,0.40796438,-2.3314676,-8.332955,-9.282334,-2.9509199,8.860934,12.4262705,3.5296674,-1.6188452,0.13978878,59.490036,38.324493,50.558228,29.775898,26.387896,23.005686,27.59426,22.908363,14.013394,18.903925,18.4173,16.52329,20.29316,23.71271,23.792646,18.62949,21.508787,24.918106,22.786205,25.36784,19.025522,13.190628,13.801249,15.210768,16.708572,18.791853,21.752558,17.260944,13.015121,10.959625,2604.9505023363517,2389.3043902893037,4315.783493148202,0.07310623912412993,0.063262835,0.18839565
-427.54117,33.411114,-50.243725,3.3124864,-20.354376,-21.118093,-7.07349,-8.154014,-13.390913,-8.165786,-14.055012,-2.5953367,7.7456827,10.957942,14.04096,8.50175,-1.2412933,-9.793916,-7.9570866,-2.9935656,1.2530262,-3.1763217,-9.448536,-8.151616,0.036974967,10.185189,11.931895,0.2261334,-3.0643437,1.4725245,83.11919,42.76219,61.4125,28.72523,28.15059,26.98864,28.227547,24.332958,16.241358,18.343914,16.571539,22.028446,21.342896,21.052813,23.292112,22.100105,21.578892,20.099743,18.128298,24.814203,19.224936,13.271417,13.457055,15.760784,14.085086,16.50992,18.835802,17.96005,12.314964,10.666601,2677.9401700125363,2331.6442962813694,4433.491675427784,0.0786982489849188,0.059625417,0.19235764
-436.3678,42.89791,-24.885454,4.63332,-16.20409,-24.011854,-31.123924,-15.270997,-11.780087,-6.5270066,-6.885086,-7.8750834,2.943447,5.401418,9.097914,7.5785217,6.5473604,8.589987,-2.4919574,-2.7604382,-1.7312533,-6.822423,-3.8020618,-8.060792,-11.011334,-2.2047465,6.2460093,4.197269,2.2965646,-2.8444812,67.02762,36.924805,45.326626,27.163067,23.905823,27.30147,21.051811,17.450129,17.593763,17.145,15.344145,16.902401,19.816643,26.088428,26.622948,22.360622,17.34685,20.685452,23.15676,22.061298,17.52538,17.021278,14.210073,13.740273,13.290222,13.854223,20.466658,14.957307,12.958937,10.0187,2541.231564836985,2639.14431155885,4549.551143779002,0.06121188913863109,0.03680985,0.1905543
-439.3108,36.895443,-53.015255,2.563659,-20.169376,-20.563562,-9.536228,-9.780812,-14.6966915,-5.752359,-14.154129,-2.7843068,7.550429,11.526199,12.31073,6.8405848,-1.3627281,-10.629502,-7.935567,-3.1077063,1.3388942,-2.340728,-11.029877,-10.341832,1.2412199,10.211845,12.867167,-0.5943258,-4.119451,1.7958817,90.09583,44.561665,69.477264,31.988781,26.129408,28.945887,31.210442,25.810394,18.174213,17.7395,19.62847,24.745638,22.214539,19.291918,23.116142,24.15085,22.084646,20.375883,18.99571,25.228203,18.326605,13.478974,12.968169,16.019972,12.531192,16.448677,17.705196,18.322332,12.507253,10.329097,2681.740463144423,2348.9196320920855,4497.491752465197,0.07920578958816706,0.056762263,0.19427155
-445.21365,47.142982,-45.67522,1.1432607,-18.73843,-27.24513,-19.016407,-10.364394,-14.316651,-7.6288133,-12.4771185,-2.2377763,6.001756,10.512097,11.805948,8.443403,0.36911726,-9.449261,-7.004546,-6.166122,-1.3013599,-1.5986274,-8.052923,-8.7902355,-0.65443397,7.373133,11.659923,3.3116033,-3.1281512,-0.7213047,83.62913,39.479675,74.20009,29.940744,21.860561,27.964848,34.88959,26.317749,23.989792,20.272726,20.402962,25.115856,26.118078,22.672606,26.912773,26.000896,25.340734,23.299397,20.392067,21.612808,16.412775,13.727232,12.174771,16.14996,11.958733,17.957617,18.147215,16.236172,12.561687,9.095368,2497.93258851676,2298.8124126072307,4181.43828850058,0.07396611260150812,0.05283155,0.1981214
-443.88855,53.319035,-41.46935,-2.0399528,-19.864017,-27.421696,-22.40753,-11.766712,-13.698911,-6.676973,-11.148793,-3.6548572,3.700941,7.676844,7.81416,4.6741214,0.7358608,-6.9021416,-5.741615,-4.4190903,-2.2549777,-1.0252156,-6.122031,-6.5621963,-0.17296591,3.3088264,9.910427,3.4729095,-1.7441763,0.6206205,91.733345,38.026535,78.95842,24.376244,20.865671,28.292028,36.567722,29.434288,23.224503,21.672636,20.775316,25.762096,24.261831,23.52642,27.221375,26.536966,25.961601,23.26515,21.568594,19.80049,16.915611,13.68923,13.125849,15.451002,12.771617,15.257489,19.27794,16.728645,12.194279,9.932049,2354.248833261619,2294.9617234496804,3932.632368401972,0.07055494127030162,0.05462163,0.20047002
-427.97897,45.874508,-50.40941,-1.7394096,-19.383884,-24.53201,-19.040836,-7.736869,-9.986201,-4.6873293,-10.31238,-3.5364988,2.7547033,3.1343224,8.060354,5.5794415,0.5783193,-5.8206162,-9.276319,-5.4227004,-1.2127044,0.038644176,-1.0049468,-3.6413825,-2.602705,0.4510478,7.7435136,3.3862195,0.3414372,-0.17493348,87.41372,42.003998,71.95626,22.901873,22.377996,28.336344,36.240173,29.820251,21.75423,20.881565,20.699738,24.61206,22.65085,22.587267,28.031948,27.059177,24.710014,22.311697,24.022873,19.70844,16.6794,13.086959,16.050554,14.199673,15.289484,19.51542,17.731981,15.780161,12.249667,12.923301,2525.758352115578,2275.884087194687,4096.054891422564,0.0782144993474478,0.0564439,0.19996108
-435.985,55.897427,-29.281458,-3.5766182,-19.0761,-26.667421,-28.195534,-11.170937,-13.695306,-4.1169095,-7.240613,-7.909577,0.16145204,0.785105,8.988177,7.981478,5.8986835,0.92908084,-6.0698366,-5.5952296,-1.8258607,1.5574923,0.14446355,-3.4393897,-3.481967,-2.951083,2.5502102,3.0279849,0.2331788,0.48349643,67.69135,44.990547,66.647675,27.01796,21.891542,23.288782,27.742685,32.58207,24.837933,20.646252,20.671095,18.365849,22.436623,22.097387,28.517195,25.263008,24.01568,24.762186,27.646591,21.754915,16.78534,13.723315,15.919636,14.133149,15.0265,20.06553,20.190292,15.053609,12.490067,13.184023,2248.271014623941,2190.726962875014,3610.6835031177493,0.06856782917633411,0.05211126,0.20725408
-430.4614,56.874557,-33.142586,-6.5031505,-17.950506,-23.572723,-28.688017,-10.874148,-13.615089,-2.8293915,-6.1628346,-10.274799,-2.8581984,-0.751772,9.426881,6.9751477,7.9273467,6.5290523,-2.054972,-4.4956827,-5.5840774,-1.4323255,-0.5418739,-3.3305495,-2.078482,-4.158182,-1.3866332,-0.55423474,-0.20076899,2.1889918,56.874496,49.114937,63.57334,35.18463,22.018818,24.788307,24.861012,35.15599,27.379316,19.397686,17.373138,17.785858,22.822084,20.983545,27.512264,23.541506,23.700247,27.863688,31.213678,22.161106,19.284424,15.484256,17.864443,14.577807,16.491522,21.274954,21.616617,17.922567,15.09475,14.405486,2104.761404049504,1950.7732942541866,3180.8188170678654,0.06413364631670533,0.06666449,0.19812489
-430.91727,54.824577,-37.30906,7.989093,-25.864315,-31.541111,-40.722805,-17.271288,-13.555543,-8.161922,-7.0714846,-7.60848,4.27045,4.1662903,9.031845,10.439228,4.21397,7.3640466,-4.292407,-4.3019257,-0.5098315,-9.669821,-1.5232503,-6.4810214,-13.133637,-3.3917189,2.5849984,2.758592,4.7075343,-1.1871245,87.91525,45.611332,55.022133,33.932724,30.02314,29.29039,23.565945,20.194382,21.587982,21.94836,18.295013,16.695284,20.542612,27.448486,26.830057,21.379246,20.075298,21.546976,23.421694,19.709429,17.151693,17.228752,15.427615,15.755068,16.541374,14.776658,22.770945,14.374538,13.589162,10.847987,2626.9751655741134,2656.0283766485068,4872.599151682135,0.061629930394431556,0.04878771,0.19773355
-430.6429,60.321976,-38.132275,2.9045217,-19.301617,-30.364197,-35.73472,-18.353575,-9.485587,-6.068649,-4.0805655,-8.096793,0.23933966,-1.8996185,0.98116976,5.8867207,6.7700114,13.344058,3.4209714,-0.50413144,-1.4712296,-11.828384,-1.7474581,-4.5333667,-12.391577,-3.1070237,-2.2965453,-0.9170239,3.6060736,0.100150056,78.86167,35.58001,53.116688,33.670757,26.22483,26.93157,28.05711,20.07026,23.73689,22.906954,17.468367,15.516839,19.929884,24.569983,23.056911,19.652279,23.498466,19.487808,22.58859,18.255426,19.7212,15.988988,17.560867,13.277003,18.743813,11.537278,16.274143,14.99123,15.777711,12.577512,2440.526008641454,2534.0366661853213,4358.15044500435,0.06184518198955916,0.046548262,0.19875775
-427.35107,59.033062,-37.780586,0.87245435,-19.956043,-26.3733,-31.234543,-13.5548525,-6.505851,-6.5069923,-4.9789076,-9.936158,-1.2292193,-0.91364896,1.5685183,5.1478405,5.0635037,9.690346,0.7867097,-2.0238736,-2.2996213,-9.527432,3.1157029,-1.3089817,-11.942117,-4.3197274,-4.093669,-1.4392318,3.4067795,0.08170101,85.49924,36.989338,50.48473,35.825256,26.419348,27.251913,29.422995,18.106487,21.039646,20.42106,17.523148,15.95447,19.829432,21.527456,19.962097,19.674252,25.465527,21.238602,21.577415,18.97269,18.517727,17.969421,17.844364,15.618594,18.741003,12.459025,16.41297,14.4213,15.158194,12.523142,2491.245256775586,2583.736848992692,4504.536257431844,0.05963488797853828,0.046730056,0.21151811
-427.67792,65.48923,-37.602703,0.44790938,-23.225273,-27.878643,-28.12227,-13.612798,-5.279852,-6.3509417,-5.871927,-13.789522,-8.352844,-6.3962884,-2.1379943,6.3586297,9.245468,15.1371,6.0049996,-0.4801684,-4.5870743,-11.205142,1.9226838,1.0635021,-6.6372285,-5.744153,-10.118692,-7.6828976,1.4671298,2.0951974,84.87134,36.12318,60.170197,28.897402,25.361124,23.190464,28.348293,23.355837,22.168976,18.440403,15.26161,17.313255,19.707844,18.345112,17.73275,21.25665,29.509678,23.948868,21.305746,20.442404,23.818419,21.29682,17.487593,14.973324,16.395937,14.329963,12.675485,14.269318,15.83025,14.187511,2183.4184546154115,2328.5866582375734,3816.0233287412993,0.05445638776102088,0.051225066,0.21164271
-415.9855,55.42337,-43.46081,3.6180508,-23.826258,-23.29679,-20.561932,-9.5820055,-7.1933193,-11.005466,-8.564214,-14.544578,-3.679773,-0.47092462,5.3154626,10.342714,6.3107224,8.304499,-1.8663006,-1.302215,-3.7300842,-11.731281,0.39982843,-3.5141973,-7.6144724,-1.1335857,-4.113754,-6.052214,0.24813822,3.5933466,76.58228,38.72768,52.753464,29.473742,23.634474,23.752062,28.263315,21.62674,19.882725,19.579515,13.996284,14.777946,24.851252,23.483425,22.325953,21.547302,29.120022,32.663208,26.121756,20.7953,22.285873,22.76884,17.54254,20.25951,15.972512,18.680134,21.954752,16.117723,18.991493,13.401709,2575.613717198421,2461.95480418836,4698.9346178944315,0.0699137180974478,0.059344225,0.20896545
-420.1356,49.502888,-40.896793,3.7168076,-20.674398,-14.863064,-14.152935,-7.3280616,-10.122022,-12.960797,-10.565133,-15.584655,-4.0598965,0.3232827,6.862462,8.936124,5.2363343,2.6894577,-3.7097893,0.01700601,-3.0968664,-7.4933906,-1.7655375,-5.7759843,-4.7415233,1.8680885,-0.11686179,-5.037693,-3.1673558,2.183082,70.10244,50.211063,58.105083,28.789526,22.13916,23.123705,21.077616,24.417454,19.632498,17.474657,11.752334,14.627101,23.73008,23.219927,24.577045,24.12713,29.3965,33.258995,26.327013,20.355722,22.72251,22.471096,18.221313,21.058971,14.087921,19.372427,23.164429,16.917387,18.057104,13.531082,2476.3407511980045,2365.495805263198,4252.083182279583,0.06928382395591648,0.062387038,0.20603271
-435.35764,37.756958,-39.635033,3.50363,-18.059797,-12.908257,-9.500801,-6.032126,-9.930967,-10.8114395,-7.7685304,-10.869724,-1.6129527,3.3899224,9.81901,8.717819,0.09431136,-3.269573,-5.7145934,-1.6495587,0.1156949,-1.686477,-3.1583714,-5.706874,-1.8411772,4.495007,3.8068678,-4.09113,-4.162,1.3881114,68.54262,48.989754,58.586735,30.16983,22.752777,22.05249,18.95693,21.77191,13.881366,15.625661,11.502275,17.745579,23.186024,26.035294,20.927095,23.919683,28.245789,31.931206,22.44222,20.514917,20.729584,18.96717,17.360128,21.301052,16.125946,22.443783,22.655342,16.857191,16.450447,11.572085,2544.7116808320066,2367.888646649652,4227.202590269721,0.0743150467662413,0.051584024,0.21695703
